id,question,answer
6666,do the characters die in the blue lagoon,False
6667,is kinetic energy a quantitative measure of inertia,False
6668,is rebellion the last book in the 100 series,True
6669,can you use sterling in the isle of man,True
6670,is the us forest service part of the department of interior,False
6671,can some viruses change normal cells to tumor cells,True
6672,is there a difference between england and uk,True
6673,is it normal to have wet dreams at 17,True
6674,is department of homeland security a federal agency,True
6675,do you need a saddle to ride a horse,False
6676,can i buy a gun at a gun show without background check,True
6677,can you intentionally drop the ball in baseball,True
6678,is a land title the same as a deed,True
6679,did anyone die in the tacoma narrows bridge collapse,False
6680,is antarctica and the south pole the same thing,False
6681,will there be a season 2 of la piloto,True
6682,can i go to canada with just a drivers license,False
6683,was there going to be an office spin off,True
6684,do i need a visa for east timor,True
6685,have we ever been to the bottom of the marianas trench,True
6686,does charlotte nc have a minor league baseball team,True
6687,does rise of the tomb raider follow on from tomb raider,True
6688,is there a sea world in san antonio,True
6689,is there alcohol in red bull energy drink,False
6690,can a nba coach play in a game,True
6691,is john boy from the waltons still alive,True
6692,do derek morgan and garcia ever get together,False
6693,do i need a visa to go to taiwan from us,False
6694,did switzerland qualify for the world cup 2018,True
6695,are the marvel netflix shows part of the mcu,True
6696,is a german shepherd and alsatian the same,True
6697,can xbox 360 games work in xbox one,True
6698,can an ambulance take you against your will,False
6699,does france have a president and prime minister,True
6700,the white queen is it a true story,False
6701,did the rifleman ever get married on the show,False
6702,does the president die in white house down,False
6703,is walmart and sams club the same company,True
6704,is there only 7 episodes of game of thrones,True
6705,are there other representations of the periodic table,True
6706,is ed sheeran in chris brown freaky friday,True
6707,is it legal to carry a knife in france,False
6708,has a category 4 hurricane ever hit the carolinas,True
6709,is there going to be a season 2 of constantine,False
6710,is polska kielbasa the same thing as polish sausage,True
6711,is 1st may a public holiday in india,True
6712,is there a season 7 of once upon a time coming out,True
6713,is now you see me 3 coming out,True
6714,do dexter and brian have the same father,True
6715,is the winter solstice the shortest day of the year,True
6716,do all baseball teams sing the 7th inning stretch,False
6717,was canada ever part of the british empire,True
6718,do cows need to be pregnant to milk,False
6719,is there a constitutional limit on the number of supreme court justices,False
6720,is the movie would you rather based on a true story,False
6721,does the lakers and clippers share a court,True
6722,have any uk prime ministers died in office,True
6723,is the cephalic vein considered a deep vein,False
6724,does every positive number have 2 square roots,True
6725,did anyone from bad lads army join the army,True
6726,does chuck die in gossip girl season 6,False
6727,is the neolithic revolution the same as the agricultural revolution,True
6728,does jessica jones kill luke cages wife,True
6729,can an ethernet cable be used for poe,True
6730,99 of all is found inside the cells of the body,False
6731,does the statue of zeus at olympia still exist,False
6732,has italy ever won the eurovision song contest,True
6733,is dublin part of the republic of ireland,True
6734,is common law and case law the same,True
6735,can u be tried for the same crime twice,False
6736,is baking soda another name for bicarbonate of soda,True
6737,is obadiah the shortest book in the bible,True
6738,is the united states on the metric system,False
6739,is the book of james in the new testament,True
6740,can pikachu evolve in lets go pikachu,False
6741,can i use my drivers license to enter canada,True
6742,is the harry potter and the forbidden journey ride a roller coaster,False
6743,can you keep a loaded gun in your car in ohio,False
6744,is part number the same as serial number,False
6745,is the united states post office a government entity,True
6746,does fish oil have vitamin a in it,True
6747,is possible for twins to have different dads,True
6748,is 20 000 leagues under the sea a true story,False
6749,are the cayman islands part of the greater antilles,True
6750,the movie the rookie is it a true story,True
6751,is it illegal to marry your second cousin uk,True
6752,are there any words to the argentinian national anthem,True
6753,do xbox 360 games work on the xbox one s,True
6754,is it illegal to kill a cardinal in north carolina,True
6755,does the sun always set at the same time each day,True
6756,is it possible to make gravity in space,False
6757,is after you a sequel to me before you,True
6758,are crows and ravens the same type of bird,True
6759,has there ever been a switch pitcher in major league baseball,True
6760,is the big dipper in the northern hemisphere,True
6761,if travelling at the speed of light would it take 1 million years to reach the andromeda galaxy,False
6762,are there any actors from hogans heroes still alive,True
6763,is there such thing as a game master,True
6764,do you eat the white coating on salami,True
6765,is psych the musical part of season 7,True
6766,is there a st marie island in the caribbean,False
6767,do you have to be married to be a duke,False
6768,does the fcc set selling prices for broadcast stations,True
6769,is university of the pacific an ivy league school,False
6770,is grand central station the same as penn station,False
6771,is the series the outsiders coming back on,False
6772,does the colorado river connect to the ocean,False
6773,do away goals count in football league play offs,False
6774,do all breakers have to be arc fault,True
6775,is there a train station in wells somerset,True
6776,did there used to be lions in england,True
6777,is there such a thing as alcohol dementia,True
6778,is there going to be season 4 of school of rock,False
6779,did the lead singer of depeche mode die,False
6780,is there gonna be a 5th jurassic park,True
6781,can you sail from lake ontario to lake erie,True
6782,can you carry a gun in your car in south dakota,True
6783,has anyone pitched a no hitter in the world series,True
6784,did the golden state warriors win the series,True
6785,is national park service in the department of the interior,True
6786,can you be drafted to the nba from high school,False
6787,are the st louis blues in the nhl playoffs,True
6788,scrubs do elliot and jd end up together,True
6789,do the irish celebrate st pattys day,True
6790,can you use an adjective as a noun,True
6791,is harmony of the seas bigger than oasis of the seas,True
6792,in england the voltage of residential electrical outlets is 230v,True
6793,can two teams from the same division play in the super bowl,False
6794,can you charge a husband and wife for the same crime,True
6795,are the oakland raiders in las vegas now,True
6796,has a speaker of the house became president,True
6797,does phoebe ever have a baby in charmed,True
6798,are all sides the same length on a parallelogram,False
6799,was there ever a case of lupus on house,True
6800,is it possible to have a negative order of reaction,True
6801,is there a sequel to crouching tiger hidden dragon,True
6802,is there a 50 cent coin in america,True
6803,is ham hock and ham shank the same,True
6804,is weed legal for personal use in the uk,False
6805,could you drive from north america to south america,False
6806,is unfriended and friend request the same movie,False
6807,does the word alphabet come from alpha and beta,True
6808,do executive orders carry the weight of law,True
6809,can you buy alcohol on christmas in kansas,False
6810,is a dropped third strike an earned run,False
6811,can you have a handgun in your car texas,True
6812,are there dolphins in the st johns river,True
6813,can you buy bacardi 151 in the us,False
6814,is there going to be a season 8 of adventure time,True
6815,do car engines need to be broken in,False
6816,can you graduate with two bachelors degrees,True
6817,does peter kavinsky end up with lara jean,True
6818,is there a tube station at london victoria,True
6819,are the womb and the uterus the same thing,True
6820,are they making a lion king live action,False
6821,can passengers drink alcohol in a car in west virginia,True
6822,is there a movie based on the book number the stars,False
6823,can there be twins in one yolk sac,True
6824,can your cells burst from too much water,True
6825,does subaru make a 2 wheel drive car,True
6826,is ring of bright water a true story,True
6827,do they celebrate mothers day in the philippines,True
6828,can you use straight talk cards on a tracfone,False
6829,can a goalie play the puck outside the trapezoid,False
6830,did the office come before parks and rec,True
6831,are turpentine and mineral spirits the same thing,True
6832,is there a walking dead season 3 game,True
6833,is the left ring finger connected to your heart,False
6834,can you play xbox games on a xbox one,True
6835,can a baby survive outside the womb at 24 weeks,True
6836,was the articles of confederation acted as the first us constitution,True
6837,can you see whales in the baltic sea,True
6838,onflict is defined as interpersonal opposition based on individual dislike or disagreement,False
6839,are pasilla chiles and poblano chiles the same,False
6840,is there a part of spain in africa,True
6841,is every drop of water the same size,False
6842,is owen hart in the hall of fame,True
6843,was harry potter filmed at university of chicago,False
6844,is there a difference between gabes and gabriel brothers,False
6845,can you cycle over the auckland harbour bridge,False
6846,do chinese citizens need a visa for morocco,False
6847,can an object have more than one shadow,True
6848,can you use cast iron on induction cooktop,True
6849,is mina say what still on power 99,True
6850,do they still use electric chair death penalty,True
6851,is graduate certificate equivalent to a bachelors degree,False
6852,was the movie jaws based on a book,True
6853,do you have to call a phd a doctor,True
6854,are ernie and bert still on sesame street,True
6855,is clean spirit the same as white spirit,False
6856,is there a sequel to the movie golden compass,False
6857,is the gateway the same as the ip address,False
6858,will there be a chronicles of narnia 4,True
6859,is 500 days of summer an indie movie,True
6860,is sunny d and sunny delight the same thing,True
6861,can you eat the leaves of a rhubarb plant,False
6862,has any team won the champions league undefeated,True
6863,diplomatic immunity for consular officers is not absolute quizlet,True
6864,is there such a thing as green onyx,True
6865,can siblings fall in love with each other,True
6866,is the movie lonesome dove a true story,False
6867,can you walk across the birmingham bridge in pittsburgh,True
6868,can you still use 1 pound notes in scotland,True
6869,nasik is situated on the bank of river,True
6870,are drake and elena married in uncharted 3,True
6871,do you have to wear glasses for reald 3d,True
6872,are tomato paste and tomato puree the same,False
6873,is the white tailed deer an invasive species,False
6874,are two members of little big town married to each other,True
6875,is profit and loss statement and income statement same,True
6876,can you be drafted out of highschool to the mlb,True
6877,was there a draft in world war 1,True
6878,do spinal nerves pass through the transverse foramina,True
6879,is cal poly san luis obispo a csu,True
6880,have aston villa ever won the premier league,True
6881,can you have a concealed weapon in new york city,True
6882,was the movie eddie and the cruisers a true story,False
6883,is there a movie after petals on the wind,True
6884,is malt liquor and beer the same thing,False
6885,are german shepherds and alsatians the same breed,True
6886,is a lamp a source of infrared radiation,True
6887,is season 6 the last season of grimm,True
6888,can you use any color for a green screen,True
6889,did one of the twins from full house die,False
6890,is there really a letters to juliet wall,True
6891,legal to break out of prison in germany,True
6892,is the series black sails based on a book,False
6893,is there a high school football national championship,True
6894,is there a post office in grand central station,False
6895,is there such thing as a 5 leaf clover,True
6896,is the carrie diaries a prequel to sex and the city,True
6897,can you play ps1 and ps2 games on a ps3,True
6898,is a ford f150 a half ton truck,True
6899,is it possible to only see black and white,True
6900,does the car have to be on for the cigarette lighter to work,False
6901,has any nba team not won a championship,True
6902,do you need an amp with powered speakers,False
6903,is the new lost in space the same as the old one,False
6904,is a research centre of india located in antartica,True
6905,can you have round ligament pain not pregnant,True
6906,is dollar tree and family dollar the same company,True
6907,is fallout 3 connected to fallout 1 and 2,True
6908,is california a part of the united states,True
6909,did captain of titanic go down with ship,True
6910,can a woman produce twins of different fathers,False
6911,can you see a virtual image on a screen,False
6912,is there a pro football player with one hand,True
6913,is there going to be a season 3 of wrecked,True
6914,is the right to work a human right,True
6915,do you have to be born in the us to be the president,True
6916,can you have a negative handicap in golf,True
6917,do airplanes dump their waste in the air,False
6918,is red hair and ginger hair the same,True
6919,is twitch still the dj on the ellen show,True
6920,is there an in n out in florida,False
6921,are pampers and luvs made by the same company,True
6922,do the jets and giants play each other,True
6923,was the secret life of walter mitty filmed in iceland,True
6924,is there a mcdonalds in montpelier vermont,False
6925,is the shinkansen the fastest train in the world,True
6926,did italy make it to the world cup 2018,False
6927,can you buy beer at a grocery store in pa,True
6928,is there a season 6 of boardwalk empire,False
6929,can a prosecutor refile charges after a mistrial,True
6930,is there a border between monaco and france,False
6931,is the nation of hawaii part of the united states,True
6932,is the american legal system is based on english common law,True
6933,is it illegal to not turn right on red,False
6934,are any of the singers in little big town married to each other,True
6935,is dark web and deep web the same,False
6936,do you have to pay a warning ticket,False
6937,did good friday used to be a bank holiday,True
6938,was catch me if you can filmed in quebec city,True
6939,is a seizure and a convulsion the same,False
6940,are there great white sharks in atlantic ocean,True
6941,is there a sequel to battle los angeles,False
6942,is latin america the same as central america,False
6943,is there gonna be a season 3 of escape the night,True
6944,can you make gun with a 3d printer,True
6945,has a hurrican ever hit the west coast,True
6946,has a woman ever won the wsop main event,False
6947,is a heat engine and heat pump the same thing,False
6948,did a magician ever win americas got talent,True
6949,is beirut the movie based on a true story,False
6950,are they making a game of thrones game,True
6951,will there be another season of scooby doo mystery incorporated,False
6952,do they make a new lombardi trophy every year,True
6953,is saudi aramco the biggest company in the world,True
6954,is a bank holiday considered a working day,False
6955,is richard maggies dad on greys anatomy,True
6956,does the summer olympics have more sports than the winter olympics,True
6957,can you carry a pistol in your car in tennessee,True
6958,did they use submarines in the civil war,True
6959,are the human torch and invisible woman related,True
6960,can planes go faster than the speed of sound,True
6961,does fitness as used in biology and survival have the same meaning,False
6962,can a partnership be a shareholder of an s corporation,False
6963,cyclin d1 is a nuclear protein required for cell cycle progression in g1,True
6964,does las vegas have any professional sports teams,True
6965,will there be a sequel to green lantern,False
6966,is harry potter and the cursed child a film,False
6967,is navy federal credit union a government agency,False
6968,does burger king have a grilled chicken sandwich,True
6969,is there more than one airport in birmingham,False
6970,was edna from the incredibles based on linda hunt,True
6971,are sierra mist and sprite the same thing,False
6972,was kobe bryant ever the best player in the league,True
6973,is season 14 the last of greys anatomy,False
6974,do you need to say check in chess,False
6975,is the old 10 euro note still legal,True
6976,do i need a stamp on freepost address,False
6977,can a boomerang be used as a weapon,True
6978,is it possible to get 1 point in football,True
6979,is be cool the sequel to get shorty,True
6980,have the dallas mavericks ever won a championship,True
6981,is rhubarb and celery in the same family,False
6982,did east mississippi community college win national championship,True
6983,is the national gallery of art part of the smithsonian,False
6984,is rubisco the only enzyme that takes part in the calvin cycle,False
6985,does sam get lucy back in i am sam,True
6986,does drinking beetroot juice make your urine red,True
6987,is there an offside rule in field hockey,False
6988,is washington the only state named after a president,True
6989,does dr burke come back to greys anatomy,True
6990,is the smithsonian part of the federal government,True
6991,did the french fight in the civil war,False
6992,can cradle cap cause hair to fall out,True
6993,does trey die in boyz n the hood,False
6994,do they have the death penalty in oregon,False
6995,is king of the hill still making new episodes,False
6996,are the wood carvings of indonesia related to their culture,True
6997,is cardiogenic shock the same as cardiac arrest,False
6998,is it possible for humans to get ear mites,True
6999,is the aba the same as routing number,True
7000,did the actress who played mrs wolowitz die,True
7001,do all dodge caravans have stowandgo seating,False
7002,is there such a thing as a chlorine bomb,True
7003,do all australian mobile numbers start with 04,False
7004,is wonder woman and hercules brother and sister,False
7005,do you have to be married to be a stepdad,True
7006,is there a legal age to smoke cigarettes,True
7007,is the truman show based on a book,False
7008,does shaving your head make lice go away,True
7009,is terminal value the same as enterprise value,False
7010,can you have too much oxygen in your lungs,True
7011,can you use 360 games on xbox one,True
7012,is there such a thing as second cousin,True
7013,does the hobbit come before lord of the rings,True
7014,has a superbowl team ever played at their home stadium,False
7015,is playa del carmen on the gulf of mexico,False
7016,do you have to pay bail in canada,False
7017,are all fallout games set in the same time,False
7018,will there be a season 2 of the medici on netflix,True
7019,is i know why the caged bird sings a true story,True
7020,does a xbox one play xbox 360 games,True
7021,is there a part two of i am number four,False
7022,is mahimahi a type of tuna,False
7023,beauty and the beast does the beast die,False
7024,is a felony the same as a misdemeanor,False
7025,can game boy advance play game boy games,True
7026,does the sun set on the british empire,False
7027,does natalie portman play padme and queen amidala,True
7028,are comcast and time warner the same company,False
7029,is perfect chemistry based on a true story,False
7030,is blackpool ballroom at the top of the tower,False
7031,does any thing live in the dead sea,True
7032,has pakistan ever won a medal in olympics,True
7033,is a 2 year old still considered a baby,False
7034,is the small intestine part of the upper gi tract,False
7035,does the work number charge for employment verification,True
7036,does every player get a super bowl trophy,True
7037,is dragon quest x coming to the us,False
7038,is an rc circuit a low pass filter,True
7039,glucose is a primary fuel source for muscles and other cells,True
7040,is a labor strike a force majeure event,True
7041,are there still wild horses in the world,True
7042,is the main character in turtles all the way down a girl,True
7043,is there a season 2 of your lie in april,False
7044,is the united states in the united nations,True
7045,is your maid of honor supposed to be married,False
7046,do rachel and ross end up together in friends,True
7047,was australia bombed in the second world war,True
7048,is the royal mint a government owned company,True
7049,can a passport card be used for domestic air travel,True
7050,can police officers carry guns across state lines,True
7051,nilgiri himalayan and arabian are types of animals,True
7052,are the harlem globetrotters part of the nba,False
7053,can you survive a man of war sting,True
7054,is the bow and arrow still used today,True
7055,did messi play in 2006 champions league final,False
7056,will there be any more episodes of once upon a time,False
7057,did michael irvin play in the longest yard,True
7058,is the sarcolemma the same as the endomysium,False
7059,is the movie saint ralph based on a true story,False
7060,can a per se corporation check the box,False
7061,is papua new guinea in the south pacific,True
7062,is the civic holiday a stat in ontario,False
7063,is kamala in the wwe hall of fame,False
7064,do puerto rico vote for u s presidents,False
7065,can you put your hand under the ball in basketball,False
7066,is ethyl alcohol and isopropyl alcohol the same,False
7067,can you take from the second row in jenga,False
7068,do male and female angler fish fuse together,True
7069,does lego jurassic world have all 4 movies,True
7070,can all amino acids be converted to glucose,False
7071,does the house need to confirm a supreme court justice,False
7072,is there a continuation of avatar the last airbender,True
7073,is there a season 2 of la reina del sur,True
7074,does heroes of might and magic 3 hd include expansions,False
7075,does the constitution have a bill of rights,True
7076,can you open carry in wv at 18,True
7077,is there a fish that walks on land,True
7078,is xbox one x backwards compatible with 360 games,True
7079,was the movie i can only imagine based on a true story,True
7080,do players get a cap for every game,True
7081,does an air cooled engine have a radiator,True
7082,are they making a god of war series,True
7083,have we ever had a catergory 6 hurricane,False
7084,can you play bendy and the ink machine on ps4,False
7085,can you be 15 in the 9th grade,True
7086,can a horizontal line be a linear function,True
7087,is a mountain lion and cougar the same thing,True
7088,have the williams sisters played each other in a final,True
7089,is all is lost movie a true story,False
7090,can you win with only a king in chess,False
7091,can a flare gun be used as a weapon,True
7092,does stella leave stanley at the end of a streetcar named desire,True
7093,was the office based on a true story,False
7094,is the northern mariana islands part of the united states,True
7095,is the tip of a cone a vertex,True
7096,is white color uses in opaque water color,True
7097,did a filly ever win the triple crown,False
7098,is north dakota a stand your ground state,True
7099,can you see kennecott copper mine from space,True
7100,can a cow give milk without getting pregnant,False
7101,have any supreme court justices not been confirmed,True
7102,do honda pilots have 3rd row seating,True
7103,can a roman catholic take communion in an anglican church,False
7104,can you raise a wolf as a pet,True
7105,will there be more episodes of animal kingdom,False
7106,is there a big ball of twine in minnesota,True
7107,is there such a thing as low altitude sickness,True
7108,do animals feel pain the same as humans,True
7109,has croatia ever been in a world cup final before,True
7110,is staten island part of new york city,True
7111,can a company have more than one coo,True
7112,is the st johns river the only river that flows north,False
7113,are there any national parks in new york state,True
7114,is public health england part of the nhs,True
7115,will there be any more episodes of gossip girl,False
7116,is elementary school the same as primary school,True
7117,does buffy show up in angel season 5,False
7118,does mike come out of a coma in desperate housewives,True
7119,is greys anatomy coming back for season 12,True
7120,does a standard deck of cards include jokers,False
7121,is mississauga part of the greater toronto area,True
7122,is it legal to own a galapagos tortoise,False
7123,is there a difference between yellow and white american cheese,True
7124,is the enteric nervous system part of the autonomic nervous system,False
7125,does the nba draft out of high school,False
7126,are there any wild horses left in the united states,True
7127,is the clone wars movie before the tv series,True
7128,is michael jackson in the guinness book of world records,True
7129,can you make tequila in the united states,False
7130,is france the fashion capital of the world,True
7131,are there more seasons of the carrie diaries,False
7132,can you get 2 bonus points in six nations,True
7133,did mark on roseanne die in real life,True
7134,do they find sophia on the walking dead,True
7135,can you own fully automatic weapons in texas,True
7136,is there a new season of the tunnel,False
7137,is mild steel the same as carbon steel,False
7138,is open water based on a true story,True
7139,has anyone ever made a hole in one on a par 5,True
7140,can selfdefence be a defence to affray uk,True
7141,is there another series of law and order uk,True
7142,is a dui in canada a criminal offence,True
7143,was the lusitania the sister ship of the titanic,False
7144,is an 8 year old considered a toddler,False
7145,is there a second fifty shades of grey movie,True
7146,is today take your dog to work day,False
7147,do red blood cells have membrane bound organelles,False
7148,did the cast of phantom of the opera actually sing,True
7149,do flowers need to be pollinated to produce fruit,True
7150,can you kill lice by blow drying your hair,True
7151,is season 3 the last season of lucifer,True
7152,can internal bleeding in the stomach kill you,True
7153,is butane gas the same as calor gas,True
7154,is doctor sleep a sequel to the shining,True
7155,is season 9 the last season of adventure time,True
7156,is tim mcgraw in the movie country strong,True
7157,are tomato puree and tomato paste the same,False
7158,is raid 10 the same as raid 10,True
7159,will there be new episodes of once upon a time,False
7160,has there ever been a nuclear bomb set off,True
7161,is tranquility base hotel and casino a real place,False
7162,does each star on the flag represent a state,True
7163,is there a season 7 of how to train your dragon,False
7164,has the final four ever been all 1 seeds,True
7165,are there puffins on the isle of man,True
7166,is it illegal to leave a crime scene,True
7167,is there a speed limit on the ohio river,True
7168,did the captain of the cornelia marie died,True
7169,do t cells express rag1 and rag2,True
7170,is london has fallen a sequel to another movie,True
7171,is glendale part of the san fernando valley,True
7172,is detroit become human connected to heavy rain,False
7173,true or false the oregon country was claimed by three different countries in the early 1800s,True
7174,is there a military base in rhode island,True
7175,is pokemon mystery dungeon explorers of the sky the same as time and darkness,False
7176,can you score an own goal in basketball,True
7177,gap and old navy owned by same company,True
7178,is there still a back to the future ride,False
7179,is canada part of the visa waiver program,True
7180,is a jersey 20p legal tender in england,False
7181,do both male and female mosquitoes transmit diseases,False
7182,is beyond good and evil 2 a prequel,True
7183,was the electoral college part of the original constitution,True
7184,is there a little britain in orange county,True
7185,was the us part of the league of nations,False
7186,is there a sequel to the silence of the lambs,True
7187,is there a such thing as a snipe,True
7188,can xbox 360 games be played on xbox 1,True
7189,is there a difference between cougars and mountain lions,False
7190,does reaching base on an error count towards obp,False
7191,can xbox one play all xbox 360 games,False
7192,do you need a licence to own a crossbow in the uk,False
7193,do they still wear wigs in court in england,True
7194,is microsoft dynamics and great plains the same,True
7195,is the a sequel to marvel infinity war,True
7196,does everyone in the south have an accent,False
7197,is civil law and tort law the same,True
7198,can 18 year olds drink with parents in wisconsin,True
7199,are there snakes in the new jumanji 2017,True
7200,can you mail a letter without a name,True
7201,does the bribery act only cover monetary payments,True
7202,is airplane fuel the same as car fuel,False
7203,is the cerebellum and cerebral cortex the same thing,False
7204,does the dog die at the end of marley and me,True
7205,does third place playoff go to extra time,True
7206,is movie 211 based on a true story,True
7207,does orlando bloom play legolas in the hobbit,True
7208,does altitude change the boiling point of water,True
7209,are chicken fingers and chicken tenders the same thing,True
7210,can you place 8 queens on a chessboard,True
7211,can you carry concealed in arizona without a permit,True
7212,can a set be both open and closed,True
7213,is the argentine peso pegged to the dollar,False
7214,is xbox one reverse compatible with 360 games,True
7215,is it normal to have a widows peak,True
7216,is there a difference between west palm beach and palm beach,True
7217,do you eat the shell on soft shell crab,True
7218,is seven brides for seven brothers a musical,True
7219,is there going to be a game of thrones game,True
7220,is it illegal to burn a draft card,True
7221,can you drive to polar bear provincial park,False
7222,is university of phoenix a regionally accredited college,True
7223,can independents vote in the primary in california,True
7224,are police dogs considered officers of the law,False
7225,did bridget lose her virginity in sisterhood of the traveling pants,True
7226,was the laramide orogeny related to subduction of an oceanic plateau,True
7227,does georges father die in greys anatomy,True
7228,is weed legal for recreational use in hawaii,False
7229,is xbox 360 backwards compatible with xbox one,True
7230,is there going to be a new season of rake,False
7231,is there a 15 season of greys anatomy,True
7232,did hamilton burger ever win a case against perry mason,True
7233,is there a word with a q and no u,True
7234,is a puma and a cougar the same animal,True
7235,is there going to be another season of the punisher,True
7236,was there a cure for tuberculosis in the 1800s,False
7237,can a cow produce milk without ever being pregnant,False
7238,is el segundo in the city of los angeles,False
7239,did lionel messi score in 2006 world cup,True
7240,do the angles of a triangle always equal 180,True
7241,can you flip a coin on its side,True
7242,is season 8 the last season of vampire diaries,True
7243,will there be a sequel to the movie i am number four,False
7244,is there a sequel to i am number four film,False
7245,will there be a new season of venture brothers,True
7246,has a team ever played superbowl at home,False
7247,have messi and ronaldo ever played against each other,True
7248,is ready player one based on a true story,False
7249,did patrick swayze sing shes like the wind in dirty dancing,True
7250,is tata the largest company in the world,False
7251,is there a sequel to i am 4,False
7252,is melrose place a spin off of 90210,True
7253,can police use deadly force on a fleeing suspect,True
7254,is taiwan part of the republic of china,True
7255,does willow smith play in i am legend,True
7256,has there ever been a president and vice president from different parties,True
7257,cristiano ronaldo has he won a world cup,True
7258,does the constitution specify the number of justices,False
7259,is power steering fluid and hydraulic fluid the same,True
7260,is there a season 5 of friday night tykes,False
7261,is mass the same as weight on earth,False
7262,are ashley williams and kimberly williams paisley related,True
7263,is there a series 5 of person of interest,True
7264,is there such a thing as wild chickens,True
7265,can you play the original xbox games on xbox 360,True
7266,are border collies and australian shepherds the same,False
7267,was gaston in the original beauty and the beast,False
7268,does mass increase as you approach the speed of light,True
7269,is n korea a member of the un,True
7270,is a graphics card the same as a video card,True
7271,is dolphin tale based on a true story,True
7272,is the us capitol building the white house,False
7273,is there a once upon a time season 7,True
7274,can a cyclic group have more than one generator,True
7275,are the us virgin islands part of the united states,True
7276,is creamed coconut the same as coconut cream,False
7277,can a jew ride in a car on shabbat,False
7278,can you sleep on a bed of nails,True
7279,is ipad mini the same size as ipad mini 2,True
7280,is a pre shared key the same as a password,False
7281,can you buy liquor at walmart in kansas,False
7282,does the state of georgia have the stand your ground law,True
7283,can you practice law without a law degree,True
7284,is a fifa soccer field bigger than a football field,True
7285,is song of solomon in the old testament,True
7286,is the university of bath a russell group,False
7287,is there a new mission impossible coming out,True
7288,jab harry met sejal a copy of when harry met sally,False
7289,was star wars always called a new hope,False
7290,is there a cat in the wizard of oz,True
7291,do you have to have consent to record a conversation,True
7292,can you castle on both sides in chess,True
7293,is the cape hatteras lighthouse still in use,False
7294,is there a difference between a book and a novel,True
7295,did the original constitution have a bill of rights,False
7296,is a turnip and a parsnip the same thing,False
7297,is there a q in the spanish alphabet,True
7298,is a gmc envoy a full size suv,False
7299,does gemma go to jail in season 3,True
7300,is it illegal to drink alcohol in bangladesh,False
7301,can you buy an assault rifle in the us,False
7302,is common law marriage the same as domestic partnership,False
7303,is there a space limit on google drive,True
7304,did they use the same voice actors in incredibles 2,False
7305,did jamaica ever qualify for the world cup,True
7306,great food truck race do they get to keep the car,False
7307,are all the members of zz top still alive,True
7308,is fantastic beast and where to find them a book,True
7309,can round of 16 end in a tie,False
7310,have the milwaukee brewers won a world series,False
7311,is there really a cheers bar in boston,True
7312,does sour apple pucker have alcohol in it,True
7313,does india have separation of church and state,False
7314,is the colour purple based on a true story,False
7315,is st patricks day a scottish holiday,False
7316,is a square prism the same as a cuboid,True
7317,is it still the law to register for the draft,True
7318,is the lead singer of culture club a guy,True
7319,do all isosceles triangles have a right angle,False
7320,is disney world part of the united states,True
7321,can you buy wine in indiana on sunday,True
7322,has any woman ever won a nascar race,True
7323,is the movie finest hours a true story,True
7324,is texas the biggest state in the us,False
7325,is there a water ride at alton towers,False
7326,is harry potter and the half blood prince in two parts,False
7327,can aldol condensation take place in acidic medium,True
7328,is google pay send the same as google wallet,True
7329,is ohio and new york in the same time zone,True
7330,is there a season 2 of the iron fist,True
7331,is there such a thing as green gold,True
7332,is pharyngitis a symptom of upper respiratory infection,True
7333,is the song of songs in the bible,True
7334,can a us citizen hold a british title,True
7335,is there a sequel to the wizard of oz,True
7336,do you have to provide id to police in north carolina,False
7337,can you exchange a pawn for a second queen,True
7338,is there a national health service in spain,True
7339,does john come back to life in supernatural,True
7340,where was american horror story season 1 filmed,True
7341,do cats actually always land on their feet,False
7342,is the anterior cingulate cortex in the prefrontal cortex,False
7343,does full employment means we are at 100 employment,False
7344,can i have a maid of honour and chief bridesmaid,False
7345,is filet mignon part of a porterhouse steak,True
7346,is ps i love you a real story,False
7347,is yellowfin tuna the same as ahi tuna,True
7348,can you go to prison without a trial,True
7349,can you be offside from a corner kick,False
7350,has a man ever won british bake off,True
7351,are permanent residents allowed to work in the us,True
7352,is peter cottontail the same as peter rabbit,True
7353,is the new little mermaid made by disney,True
7354,is colby jack the same as monterey jack,False
7355,is halo 5 included in the master chief collection,False
7356,is it legal to have a pistol grip on a shotgun,True
7357,will there ever be a sequel to the golden compass,False
7358,is there a number 1 bus in london,True
7359,can first cousins get married in the catholic church,True
7360,is a cane corso the same as an italian mastiff,True
7361,can you go to a shooting range at 17,False
7362,is hellmans mayo and best foods the same,True
7363,is navy blue and midnight blue the same,False
7364,is a scallion the same as a green onion,True
7365,has part 2 of infinity war been filmed,True
7366,is the forbidden journey ride a roller coaster,False
7367,is kung fu panda legends of awesomeness cancelled,True
7368,are there private prisons in new york state,False
7369,is the film the way a true story,False
7370,is japan a country made up of islands,True
7371,does bourbon have to be made in kentucky,False
7372,is parsons and the new school the same,False
7373,is season 3 the last season for jane the virgin,False
7374,directed verdict is a verdict decided by the jury without advice from the judge,False
7375,is there a movie for lord of the flies,True
7376,will final fantasy 7 remake be on pc,False
7377,does the grizzly man movie show his death,False
7378,is it legal for motorcycles to split lanes and drive between cars,True
7379,can you do a cover of a song,True
7380,is there a trophy for nba scoring title,True
7381,can i turn right on a red light in canada,True
7382,was the matrix originally supposed to be a trilogy,True
7383,in cooprative banking the borrowers or members are banks,False
